Numero_Moradia;Nome_Area_Risco;Fonte_Risco;Area_Risco_Geologico;Area_Suscetivel_Alagamento
196326604;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193802;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218889816;[Geológico] Setor S17R3;CPRM/SEDURB;Sim;Nao
216004307;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071071;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
218889678;[Geológico] Setor S17R3;CPRM/SEDURB;Sim;Nao
197066793;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333152;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326520;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917377;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909503;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201127456;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
224372440;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916450;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
224372597;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333187;[Geológico] Setor S12R2 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
201142513;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282539;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484045;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918478;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916928;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327382;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
197055234;[Geológico] Setor S15R3;CPRM/SEDURB;Sim;Nao
38908590;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909696;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916523;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088796;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484116;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918738;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38918573;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38908517;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326940;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201127362;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
201138181;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917496;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911049;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328381;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489002;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
197071299;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38909842;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551679;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918617;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
223489972;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
201195309;[Geológico] São Luis;CPRM/SEDURB;Sim;Nao
38917587;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
220789081;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911307;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916364;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
196765175;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223489824;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38918839;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090810;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916373;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38918672;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
201194735;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915981;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38913880;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372551;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326510;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071187;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
201139447;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201194784;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070631;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38909630;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282522;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916737;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551565;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196334350;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
99544460;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055085;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
38915733;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372548;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328085;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918512;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38918939;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871190;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911108;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220789092;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004969;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518112;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113192888;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321678;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372646;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220460686;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
98066570;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489384;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38916446;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551575;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484011;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517784;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916094;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909320;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333026;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917479;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282485;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139434;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910700;[Geológico] Setor S2R3;CPRM/SEDURB;Sim;Nao
223490105;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518755;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201141951;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321652;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196334442;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910025;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38916227;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917580;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
94088735;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139323;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197050798;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218889778;[Geológico] Setor S17R3;CPRM/SEDURB;Sim;Nao
218889794;[Geológico] Setor S17R3;CPRM/SEDURB;Sim;Nao
38918543;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197071385;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38909445;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
224372394;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328373;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918602;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
224372562;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088799;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489628;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
94089283;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916229;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483720;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070270;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38909641;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916493;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489428;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201139407;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38915917;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197070200;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38917602;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326906;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38911065;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551677;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911536;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38918584;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
197055093;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
94090589;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917550;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
94089855;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918325;[Geológico] Alto São Sebastião - Zona Rural;CPRM;Sim;Nao
38909472;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
224372381;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916811;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919977;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
220788992;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909595;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909544;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909361;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197055127;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
223489420;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
217484029;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201142032;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97468598;[Geológico] Setor S3R3;CPRM/SEDURB;Sim;Nao
218927947;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
98718463;[Geológico] Setor S3R3;CPRM/SEDURB;Sim;Nao
201138294;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196329568;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201138177;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196326807;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196335082;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223000395;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089873;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911099;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917001;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917394;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110408260;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916858;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201194097;[Geológico] Setor S2R3;CPRM/SEDURB;Sim;Nao
196326909;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
94088677;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113193574;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197068070;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196564767;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193860;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911051;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
100727331;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328095;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909480;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
38915782;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
196326602;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089249;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918780;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38915637;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
196326913;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
196765050;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
223489964;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38911570;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
216004898;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517762;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909437;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917584;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
38913886;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004185;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282572;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918475;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
216004227;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917645;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282511;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916695;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004241;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38910087;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
197067705;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489635;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
94088835;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916613;[Geológico] Pátio da Prefeitura Municipal de Santa Maria do Jetibá - Patio da Prefeitura de SMJ - Rua Dalmácio Espíndula;CPRM;Sim;Nao
38916187;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
218889803;[Geológico] Setor S17R3;CPRM/SEDURB;Sim;Nao
38909705;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517993;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139297;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090459;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484086;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004543;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196334438;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916231;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196333947;[Geológico] Vila dos Italianos;CPRM/SEDURB;Sim;Nao
94088848;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196327918;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765269;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94088808;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004588;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
101282518;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088782;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765113;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916148;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071311;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
196333419;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911087;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38915650;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
113202676;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196321774;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765154;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38908568;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201193652;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089257;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090854;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917525;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196181559;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
201138226;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909491;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484009;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94088791;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918622;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
197070327;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916965;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916481;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911550;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
196328329;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38917583;[Geológico] Rua Sofia Heinke Erdmman - Bairro São Luis;CPRM;Sim;Nao
196332997;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201138086;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197071256;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
94090409;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918564;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
220460586;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139518;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090786;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94089385;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916715;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94091043;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918394;[Geológico] Alto São Sebastião;CPRM;Sim;Nao
38918795;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
113200790;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38919422;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054995;[Geológico] Setor S13R3;CPRM/SEDURB;Sim;Nao
217484084;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372626;[Geológico] Rua Vinte quatro de junho - Bairro São Luis + [Inundação] Inundação CPRM - Alta;CPRM;Sim;Sim
94088748;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217484007;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871290;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911541;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
223489618;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201139517;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
38918773;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38918748;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916190;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918696;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
94091030;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216517858;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489387;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
38916600;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38921997;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489614;[Geológico] Bairro Vila Roos;CPRM;Sim;Nao
201195393;[Geológico] São Luís;CPRM/SEDURB;Sim;Nao
38910066;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
94088725;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909978;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97551591;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201194730;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38911210;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216004957;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871196;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38912913;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223871192;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
197054915;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
216005153;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
94090833;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916479;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918541;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
223489261;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
217483751;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916480;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909582;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38916506;[Geológico] Setor S20R3 + [Inundação] Inundação CPRM - Alta;CPRM + CPRM/SEDURB;Sim;Sim
223871181;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
224372653;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196181611;[Geológico] Beira Rio;CPRM/SEDURB;Sim;Nao
38918710;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38910069;[Geológico] Rua Vinte quatro de junho - Bairro São Luis;CPRM;Sim;Nao
38916189;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139532;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918860;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
97468542;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
223489798;[Geológico] Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;CPRM;Sim;Nao
38916630;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
113203819;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918253;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909581;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
110408271;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216005048;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38909371;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201194132;[Geológico] Setor S2R3;CPRM/SEDURB;Sim;Nao
38918560;[Geológico] Distrito de Rio Possmoser - Rodovia ES-264 + [Inundação] Alto Rio Possmoser;CPRM + Outros;Sim;Sim
38909885;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
201139179;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
216518072;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196765055;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38911104;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
196328092;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
38918474;[Inundação] Alto Rio Possmoser;Outros;Nao;Sim
38916447;[Inundação] Inundação CPRM - Alta;CPRM;Nao;Sim
